_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G
0.080544 -0.016914 -0.078748 192.1 "Gaia DR2 3026531580819343232" 112.49415758953 0.3535 -18.62075277036 0.4259 1635721458409799680 3026531580819343232 603820040 2015.5 -0.4241 0.5487 -0.7729 -2.650 0.863 2.751 0.970 -0.4677 -0.2282 -0.0715 -0.2602 0.4338 -0.3325 0.2959 -0.1154 0.1387 -0.6116 343 0 341 2 2.6245 407.97 0.363 0.11 31 0 0.0670 1.1656 0.0860 -0.023 39 12 1.0405 0 40 0 349 203.2 0.8966 226.631 19.918644161139405 0.005117770032229077 23 104.2 12.49 8.338 20.3071 0.1302 23 371.1 11.63 31.906 18.3383 0.0340 2.339 0 1.9688871657989395 0.3885033726274507 1.5803 "" "" 0 "" "" "" NOT_AVAILABLE 233.81732523229 -0.25443968589 118.19581509200 -39.88356974498 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49416963100 13.3834 -18.62076461480 15.0394 0.1346069728846225 0.1303213382924212
0.074734 -0.003523 -0.074651 182.7 "Gaia DR2 3026531550761875712" 112.50828915773 0.2629 -18.61665731619 0.3467 1635721458409799680 3026531550761875712 1690170192 2015.5 0.4707 0.4525 1.0403 -1.756 0.554 1.897 0.732 -0.2550 -0.0729 -0.3073 0.0085 0.1290 0.0321 -0.3948 0.2265 -0.1423 -0.2708 381 0 379 2 -0.6005 357.17 0.000 0 31 0 0.0767 1.4061 0.0764 -0.003 44 14 0.68708 0 45 1 389 211.4 0.83 254.704 19.875586165650216 0.004627230879599373 41 69.33 4.323 16.039 20.7491 0.0677 39 233.9 4.957 47.184 18.8394 0.0230 1.434 0 1.909726662844193 0.8735577616134833 1.0361 "" "" 0 "" "" "" NOT_AVAILABLE 233.82015613665 -0.24072458295 118.21186097655 -39.87689904322 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.50829713500 8.5834 -18.61666548360 11.3491 0.07153802460528394 0.06786745252534535
0.064048 -0.011936 -0.062927 190.7 "Gaia DR2 3026531619481353344" 112.49941258560 0.2774 -18.60493216005 0.3312 1635721458409799680 3026531619481353344 78018391 2015.5 0.0283 0.4978 0.0568 -1.420 0.579 2.958 0.688 -0.3152 -0.1849 -0.4353 0.0727 0.2205 0.0760 -0.2640 0.2678 -0.3221 -0.3223 307 0 299 8 1.2415 324.43 0.723 0.73 31 0 0.0991 1.4801 0.0812 0.070 35 12 0.67855 0 36 1 311 266.2 1.045 254.632 19.625502183727562 0.004628257865254274 33 105.3 6.107 17.244 20.2952 0.0630 35 284.6 7.184 39.614 18.6264 0.0274 1.465 0 1.6688750684299798 0.6697238095236848 0.9991 "" "" 0 "" "" "" NOT_AVAILABLE 233.80583249084 -0.24248088506 118.19808707205 -39.86707570489 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49941903800 8.9754 -18.60494489800 10.6734 0.06870930387776901 0.06314697081873857
0.066076 -0.012123 -0.064955 190.6 "Gaia DR2 3026531619481354112" 112.49921473544 0.0422 -18.60696025466 0.0470 1635721458409799680 3026531619481354112 641296913 2015.5 0.3536 0.0681 5.1932 -2.177 0.089 -1.214 0.100 -0.3010 0.0271 -0.3764 -0.0711 0.0922 -0.0499 -0.1142 0.1841 -0.2090 -0.3372 384 0 384 0 0.1736 383.13 0.000 0 31 0 3.5986 1.4960 0.0111 0.041 44 14 0.10326 0 45 0 392 3534 2.002 1764.920 16.817764390097633 0.001902220081984072 41 1460 5.821 250.775 17.4407 0.0043 41 3139 5.853 536.196 16.0201 0.0020 1.301 0 1.420680976072024 0.6229766261644549 0.7977 "" "" 0 "" "" "" NOT_AVAILABLE 233.80752206603 -0.24361830083 118.19837167040 -39.86910070205 100001 4446.33 4389.00 4761.10 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49922462500 1.3850 -18.60695502960 1.5465 0.005330585812188298 0.00493188594333399
0.077127 0.001446 -0.077113 178.9 "Gaia DR2 3026531550753247872" 112.51353189322 0.3610 -18.61911922074 0.4912 1635721458409799680 3026531550753247872 316948034 2015.5 0.6321 0.6399 0.9879 -1.161 0.756 -0.655 0.979 -0.2813 -0.0941 -0.3347 0.0466 0.1768 0.0694 -0.4646 0.2930 -0.2103 -0.2811 394 0 390 4 0.7445 405.34 0.000 0 31 0 0.0407 1.2322 0.1049 0.008 45 13 0.94193 0 46 0 396 143.5 0.7164 200.325 20.296270247324976 0.005711058113690635 35 41.72 4.141 10.075 21.3006 0.1078 42 187.6 5.253 35.712 19.0789 0.0304 1.598 0 2.221689416523894 1.0042949818937004 1.2173 "" "" 0 "" "" "" NOT_AVAILABLE 233.82469988559 -0.23754646293 118.21884301224 -39.87832601511 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.51353716900 11.7294 -18.61911640180 15.1771 0.11199834408067176 0.10792714702033082
0.090348 -0.011781 -0.089577 187.5 "Gaia DR2 3026531516402204928" 112.49957415822 0.5247 -18.63158249751 0.6601 1635721458409799680 3026531516402204928 1063102775 2015.5 0.5278 0.9421 0.5603 -2.651 1.138 2.391 1.399 -0.3726 -0.2212 -0.0011 -0.2157 0.3981 -0.1945 0.0988 0.0048 0.0525 -0.4525 306 0 305 1 -0.7793 280.68 0.000 2.3e-15 31 0 0.0256 1.5297 0.1595 -0.007 35 10 1.3719 0 37 0 317 103.5 0.7427 139.298 20.651468824425127 0.007999135423730479 24 42.24 5.528 7.643 21.2870 0.1421 30 132.6 6.363 20.832 19.4559 0.0521 1.690 0 1.8311186469907348 0.635518604033809 1.1956 "" "" 0 "" "" "" NOT_AVAILABLE 233.82928994580 -0.25513086993 118.20517143529 -39.89316610376 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49958620500 17.6447 -18.63159279380 21.7001 0.1513420141300878 0.14229722245720816
0.096756 -0.015501 -0.095506 189.2 "Gaia DR2 3026531516393593728" 112.49564743449 0.2398 -18.63751138012 0.2859 1635721458409799680 3026531516393593728 546704945 2015.5 -0.4104 0.3992 -1.0280 -0.827 0.512 0.333 0.565 -0.1241 0.0255 -0.3750 -0.1129 0.0563 -0.1268 -0.2227 0.1617 -0.0881 -0.1933 343 0 337 6 4.8850 473.61 1.165 2.8 31 0 0.1099 1.5205 0.0664 0.091 39 13 0.52607 0 41 0 340 297.8 1.023 291.012 19.503442455323896 0.0041425366726364 15 164.4 9.062 18.143 19.8116 0.0598 15 396.2 10.83 36.588 18.2672 0.0297 1.882 0 1.5444381830766112 0.3081369471423514 1.2362 "" "" 0 "" "" "" NOT_AVAILABLE 233.83270730112 -0.26123975147 118.20195109073 -39.89971532747 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49565119000 7.9378 -18.63751281500 8.7648 0.06683849535644061 0.060003477579126725
0.082457 -0.026793 -0.077983 199.0 "Gaia DR2 3026531585113075200" 112.48373393263 1.4851 -18.61998678933 1.6191 1635721458409799680 3026531585113075200 731193650 2015.5 "" "" "" "" "" "" "" -0.1244 "" "" "" "" "" "" "" "" "" 120 0 120 0 1.1624 132.81 0.000 0 3 0 0.0103 "" "" 0.048 15 8 3.1738 0 16 0 133 61.24 1.073 57.067 21.220776576833885 0.019111310990747313 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.81191501598 -0.26273982814 118.18299971687 -39.88477763016 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.48373393300 1.4851 -18.61998678930 1.6191 "" ""
0.080772 -0.019164 -0.078465 193.7 "Gaia DR2 3026531580817688832" 112.49178425142 0.1467 -18.62047040573 0.1731 1635721458409799680 3026531580817688832 1396983593 2015.5 0.8662 0.2471 3.5048 -1.820 0.310 1.907 0.352 -0.3222 -0.0770 -0.3629 0.0246 0.2392 0.0613 -0.1905 0.2384 -0.2225 -0.3577 371 0 370 1 2.1314 424.93 0.507 1 31 0 0.2810 1.3322 0.0401 0.037 42 14 0.35019 0 43 0 379 527.5 1.356 388.968 18.882864443048295 0.0033213230110207795 42 186 7.824 23.773 19.6776 0.0457 38 667.4 8.124 82.151 17.7009 0.0132 1.618 0 1.976731936684999 0.7947531964069157 1.1819 "" "" 0 "" "" "" NOT_AVAILABLE 233.81599862229 -0.25627770993 118.19286932545 -39.88373902244 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49179252300 4.7995 -18.62047861800 5.4573 0.0476033387886227 0.04581297251217178
0.075079 -0.017211 -0.073080 193.3 "Gaia DR2 3026531615177427712" 112.49384543273 0.2085 -18.61508498497 0.2576 1635721458409799680 3026531615177427712 1170231272 2015.5 1.1607 0.3704 3.1339 -3.541 0.438 -5.107 0.498 -0.3526 -0.1421 -0.3767 0.0765 0.3357 0.1319 -0.2764 0.2969 -0.2859 -0.3712 370 0 368 2 -0.7040 343.72 0.000 0 31 0 0.1400 1.3001 0.0567 0.017 42 14 0.50742 0 43 0 376 311.3 0.9008 345.530 19.455591683145542 0.003621248075987229 37 73.01 6.081 12.007 20.6929 0.0904 39 420.1 5.963 70.449 18.2035 0.0154 1.584 0 2.4893515048314576 1.237278102066579 1.2520 "" "" 0 "" "" "" NOT_AVAILABLE 233.81221012030 -0.25198053122 118.19397250707 -39.87807319956 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49386151900 6.7855 -18.61506299780 7.7261 0.09175612104571887 0.09050507266733597
0.076244 -0.014218 -0.074906 190.7 "Gaia DR2 3026531615177426688" 112.49700348825 0.4646 -18.61691184811 0.5683 1635721458409799680 3026531615177426688 796838074 2015.5 0.5208 0.9207 0.5656 -1.284 0.982 -2.592 1.107 -0.3603 -0.0582 -0.3181 0.0896 0.2819 0.1857 -0.3561 0.4335 -0.4283 -0.3990 363 0 362 1 0.8145 378.52 0.000 2.1e-15 31 0 0.0283 1.4038 0.1351 0.024 41 13 1.1823 0 42 0 371 115.6 0.6959 166.056 20.53138119000767 0.006781800264948682 31 48.74 4.564 10.680 21.1316 0.1017 33 154.6 6.115 25.279 19.2891 0.0430 1.759 0 1.8425769556337421 0.6002826968652073 1.2422 "" "" 0 "" "" "" NOT_AVAILABLE 233.81524872968 -0.25023083007 118.19826709690 -39.87927023126 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49700932000 15.2234 -18.61690068640 17.1756 0.11038351296398918 0.10189262106087502
0.095331 -0.018323 -0.093554 191.1 "Gaia DR2 3026531512097568000" 112.49266979345 0.1821 -18.63555909822 0.1992 1635721458409799680 3026531512097568000 1519360234 2015.5 0.2523 0.3045 0.8288 -2.509 0.375 5.147 0.407 -0.2639 0.1109 -0.3639 -0.1082 0.0701 -0.0623 -0.1414 0.1982 -0.2743 -0.2789 388 0 385 3 -0.1381 375.54 0.000 0 31 0 0.1927 1.4672 0.0492 0.036 44 14 0.39875 0 45 0 395 383.8 0.8494 451.876 19.22802443379932 0.0030022151727983077 41 142.6 5.154 27.665 19.9662 0.0392 42 382.8 4.717 81.166 18.3044 0.0134 1.369 0 1.6617922257388074 0.7381529215493678 0.9236 "" "" 0 "" "" "" NOT_AVAILABLE 233.82964083238 -0.26277899728 118.19784158746 -39.89836154794 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49268119500 5.8113 -18.63558125810 6.3174 0.04152961747413356 0.03938489583488306
0.089607 -0.004512 -0.089493 182.9 "Gaia DR2 3026531516393544704" 112.50724481871 0.4434 -18.63149935558 0.5756 1635721458409799680 3026531516393544704 305815333 2015.5 1.3865 0.7816 1.7740 -2.249 0.910 0.776 1.146 -0.2226 0.0854 -0.3142 -0.0485 -0.0030 -0.0463 -0.4334 0.2683 -0.2193 -0.1725 341 0 339 2 -0.6104 317.83 0.000 0 31 0 0.0320 1.4383 0.1259 -0.026 39 13 1.0711 0 40 0 350 125.5 0.778 161.331 20.441704157579238 0.006966462673701563 32 53.24 3.656 14.561 21.0359 0.0746 36 150.8 5.909 25.523 19.3159 0.0425 1.626 0 1.720061790073931 0.594182300201922 1.1258 "" "" 0 "" "" "" NOT_AVAILABLE 233.83270398385 -0.24871332168 118.21443520456 -39.89164230232 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.50725503600 14.1177 -18.63150269680 17.7693 0.08587708013281056 0.07490110960967787
0.074515 -0.009907 -0.073854 187.6 "Gaia DR2 3026531619475787136" 112.50155191627 1.2895 -18.61585943906 1.5668 1635721458409799680 3026531619475787136 366490069 2015.5 "" "" "" "" "" "" "" -0.2848 "" "" "" "" "" "" "" "" "" 105 0 104 1 0.8018 110.00 0.000 0 3 0 0.0137 "" "" 0.051 13 7 4.2241 0 13 0 108 70.05 1.174 59.649 21.074817641687442 0.018290296645585482 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.81639306724 -0.24594387483 118.20350035910 -39.87738374124 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.50155191600 1.2895 -18.61585943910 1.5668 "" ""
0.078908 -0.016879 -0.077081 192.4 "Gaia DR2 3026531580815354880" 112.49419480104 0.0189 -18.61908668089 0.0221 1635721458409799680 3026531580815354880 948928741 2015.5 0.9831 0.0327 30.1062 3.606 0.039 -2.125 0.044 -0.4363 -0.1157 -0.4626 0.0954 0.2263 0.1539 -0.3001 0.3666 -0.3741 -0.4238 383 252 381 2 3.4541 478.12 0.000 0 31 0 170.6769 1.6031 0.0046 0.020 44 14 0.040348 0 45 1 365 1.277e+05 21.94 5819.090 12.923177854043896 0.0018096445009159418 43 6.807e+04 60.95 1116.766 13.2690 0.0010 40 8.656e+04 58.31 1484.633 12.4186 0.0007 1.211 1 0.85045050672705 0.3458168192722919 0.5046 -0.44 2.12 20 6000.0 3.5 0.0 NOT_AVAILABLE 233.81588023437 -0.25360955357 118.19542953296 -39.88192975614 100002 5764.50 5740.00 5806.00 "" "" "" "" "" "" 200111 2.29 2.26 2.31 5.220 4.918 5.523 112.49417841900 0.6074 -18.61907753310 0.6842 0.0026551889223710287 0.0024859654556644542
0.085994 -0.019268 -0.083807 192.9 "Gaia DR2 3026531585121681280" 112.49167316747 0.3399 -18.62581230706 0.4079 1635721458409799680 3026531585121681280 1257462546 2015.5 0.4842 0.6005 0.8063 -2.663 0.710 3.079 0.810 -0.2394 -0.0387 -0.3297 0.0119 0.2286 0.0528 -0.3325 0.2480 -0.3144 -0.2489 390 0 389 1 1.6516 430.89 0.000 0 31 0 0.0467 1.3929 0.1002 0.032 44 12 0.79112 0 46 0 396 152 0.7107 213.802 20.23407673982351 0.005387797458461966 38 56.82 5.357 10.607 20.9651 0.1024 41 167.1 3.664 45.596 19.2047 0.0238 1.473 0 1.7604166998881148 0.7309937309432222 1.0294 "" "" 0 "" "" "" NOT_AVAILABLE 233.82063542654 -0.25893241744 118.19411547939 -39.88899570202 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49168526600 11.0051 -18.62582556450 12.5630 0.10511968784286882 0.1025112819804055
0.065161 -0.011325 -0.064169 190.0 "Gaia DR2 3026531615179081856" 112.50005691213 0.0795 -18.60617516119 0.0891 1635721458409799680 3026531615179081856 1617811441 2015.5 0.4142 0.1307 3.1691 -0.927 0.168 -0.677 0.186 -0.3104 -0.0190 -0.4063 -0.0372 0.1776 -0.0043 -0.1743 0.1992 -0.2482 -0.3336 385 0 384 1 -0.7909 357.00 0.000 4.1e-15 31 0 1.0294 1.4999 0.0209 0.025 44 14 0.18659 0 45 0 391 1260 1.293 974.015 17.937645947883716 0.0021172015000122616 42 490.1 5.521 88.769 18.6256 0.0122 41 1151 4.939 233.075 17.1090 0.0047 1.303 0 1.5167152564204507 0.687998000834078 0.8286 "" "" 0 "" "" "" NOT_AVAILABLE 233.80721608232 -0.24254135931 118.19918806521 -39.86817290650 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.50006112100 2.6003 -18.60617224450 2.8793 0.013299139991959093 0.012491628206039168
0.079473 -0.016216 -0.077801 191.8 "Gaia DR2 3026531580819342592" 112.49489443497 0.0218 -18.61980623425 0.0252 1635721458409799680 3026531580819342592 672302884 2015.5 1.1692 0.0367 31.8430 0.599 0.045 -1.287 0.052 -0.4274 -0.1106 -0.4289 0.0779 0.1760 0.1161 -0.2571 0.3463 -0.3486 -0.4220 386 0 384 2 4.7200 523.54 0.127 2.9 31 0 16.7793 1.5521 0.0054 0.021 44 14 0.061754 0 45 0 393 1.946e+04 8.869 2194.008 14.965598704830132 0.0018667868274357708 38 9839 41.98 234.373 15.3690 0.0046 39 1.537e+04 29.24 525.539 14.2955 0.0021 1.295 0 1.073617418584373 0.40344598557322264 0.6701 "" "" 0 "" "" "" NOT_AVAILABLE 233.81682964677 -0.25337295292 118.19646235526 -39.88250352376 100001 5053.80 4959.99 5371.25 0.4973 0.2102 0.7361 0.2507 0.0893 0.3640 200111 1.02 0.90 1.06 0.614 0.569 0.659 112.49489171100 0.7051 -18.61980069180 0.7992 0.005594457168853336 0.005186987222173853
0.081732 -0.012445 -0.080779 188.8 "Gaia DR2 3026531580817060608" 112.49887372576 0.1249 -18.62278497046 0.1489 1635721458409799680 3026531580817060608 301617129 2015.5 0.1685 0.2206 0.7638 5.216 0.260 -7.796 0.288 -0.4277 -0.1907 -0.4785 0.1556 0.3369 0.2134 -0.3905 0.3925 -0.4218 -0.4187 389 0 389 0 0.2116 389.22 0.000 4.1e-15 31 0 0.4394 1.4611 0.0318 0.025 44 13 0.31287 0 45 0 397 671.2 1.002 670.212 18.62122163498742 0.0024216246744068054 43 268.1 4.405 60.854 19.2808 0.0178 40 613.7 7.429 82.609 17.7920 0.0131 1.314 0 1.488863324045635 0.6595983417652889 0.8292 "" "" 0 "" "" "" NOT_AVAILABLE 233.82125225204 -0.25149304405 118.20204896614 -39.88467510845 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.49885002800 4.0395 -18.62275140230 4.4672 0.02228580271798766 0.018060118428173393
0.085127 0.022792 -0.082019 164.5 "Gaia DR2 3026531718256012160" 112.53605767540 0.2256 -18.62402345100 0.2727 1635721458409799680 3026531718256012160 253684974 2015.5 0.5577 0.3942 1.4148 -0.490 0.476 1.232 0.566 -0.3031 -0.0582 -0.3180 -0.0341 0.1805 -0.0046 -0.2193 0.2267 -0.2132 -0.3316 415 0 412 3 0.9277 433.35 0.000 0 31 0 0.1045 1.3939 0.0632 0.015 47 14 0.54707 0 49 0 429 254 0.765 331.959 19.676486675290924 0.0037332718736848036 46 85.56 4.648 18.411 20.5207 0.0590 44 269.7 4.541 59.397 18.6847 0.0183 1.399 0 1.8360403141111554 0.8442110506502587 0.9918 "" "" 0 "" "" "" NOT_AVAILABLE 233.83924546743 -0.22117103149 118.24737459965 -39.87889385858 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53605990100 7.3869 -18.62402875630 8.7730 0.061787307082234344 0.05910893047795338
0.078369 0.019337 -0.075946 165.7 "Gaia DR2 3026531722555268480" 112.53241097366 2.2406 -18.61795096708 3.1581 1635721458409799680 3026531722555268480 1589428867 2015.5 "" "" "" "" "" "" "" -0.8880 "" "" "" "" "" "" "" "" "" 129 0 129 0 2.0753 158.85 2.169 0.6 3 0 0.0137 "" "" -0.049 15 6 7.7299 0 17 0 146 78.5 1.036 75.778 20.95123968166171 0.014440375609989098 13 33.62 5.792 5.805 21.5348 0.1870 15 114.7 6.045 18.981 19.6127 0.0572 1.890 0 1.9222281808885704 0.5836014055750489 1.3386 "" "" 0 "" "" "" NOT_AVAILABLE 233.83225944813 -0.22128890118 118.24138946864 -39.87362884363 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53241097400 2.2406 -18.61795096710 3.1581 0.19558739207135517 0.18758350688943187
0.087402 0.023512 -0.084180 164.4 "Gaia DR2 3026531718256010112" 112.53681753915 0.1839 -18.62618484999 0.2037 1635721458409799680 3026531718256010112 424758272 2015.5 0.3566 0.2943 1.2116 -0.631 0.388 1.008 0.424 -0.2856 -0.0386 -0.4174 -0.0258 0.1849 0.0031 -0.2167 0.1977 -0.2237 -0.3113 395 0 394 1 0.4745 401.70 0.000 4.1e-15 31 0 0.1865 1.4498 0.0488 0.021 45 14 0.41927 0 47 0 411 371.2 0.7389 502.375 19.26435085716063 0.0028126390408973905 46 117.6 4.262 27.581 20.1757 0.0394 44 399.5 4.437 90.032 18.2582 0.0121 1.393 0 1.9175615062972717 0.9114002218857706 1.0061 "" "" 0 "" "" "" NOT_AVAILABLE 233.84148729726 -0.22157651692 118.24885379158 -39.88086911867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53682040400 6.0139 -18.62618919100 6.5751 0.041239066330428925 0.0394909654396889
0.082404 0.038959 -0.072613 151.8 "Gaia DR2 3026531683896286208" 112.55311613884 0.0351 -18.61461436201 0.0406 1635721458409799680 3026531683896286208 1587823586 2015.5 0.2902 0.0610 4.7566 -3.668 0.074 3.964 0.091 -0.3503 0.0106 -0.3299 -0.0808 0.0347 -0.0553 -0.0703 0.2197 -0.2836 -0.3707 406 0 405 1 -2.5642 331.18 0.000 0 31 0 4.8511 1.5222 0.0090 0.046 46 13 0.094262 0 47 0 413 4532 2.066 2193.785 16.54777105629134 0.0018667961050622143 43 2062 6.97 295.870 17.0656 0.0037 45 3655 7.425 492.291 15.8547 0.0022 1.262 0 1.2109738303116924 0.5178545866786095 0.6931 "" "" 0 "" "" "" NOT_AVAILABLE 233.83874908313 -0.20247310676 118.26558181944 -39.86646004429 100001 4886.00 4825.00 4994.34 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55313280200 1.1546 -18.61463142810 1.4140 0.00488883831866633 0.004348736302560747
0.084127 0.039581 -0.074234 151.9 "Gaia DR2 3026531688192094336" 112.55377257112 0.5106 -18.61623570910 0.5918 1635721458409799680 3026531688192094336 1041708242 2015.5 0.1918 0.8690 0.2208 -3.009 1.070 1.348 1.305 -0.3537 -0.1537 -0.4183 0.0993 0.2108 0.1107 -0.2996 0.2427 -0.3631 -0.3292 371 0 367 4 -0.5068 347.88 0.000 0 31 0 0.0247 1.2278 0.1385 0.025 43 13 1.2789 0 44 0 381 109.1 0.7042 154.898 20.59403715860048 0.007236836690935841 37 42.49 5.155 8.243 21.2807 0.1317 39 154.6 4.517 34.234 19.2886 0.0317 1.807 0 1.9920621892439776 0.6866204323775698 1.3054 "" "" 0 "" "" "" NOT_AVAILABLE 233.84047006180 -0.20270555251 118.26679604519 -39.86792538275 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55378624100 16.5940 -18.61624151420 20.2361 0.13549351203581478 0.13191462598355483
0.075581 0.031014 -0.068925 155.8 "Gaia DR2 3026531752615766400" 112.54473194580 0.0995 -18.61092786199 0.1137 1635721458409799680 3026531752615766400 1533325463 2015.5 0.2718 0.1677 1.6206 -3.322 0.208 3.977 0.234 -0.3308 -0.0385 -0.3707 0.0024 0.1412 0.0348 -0.2393 0.2678 -0.3025 -0.3344 405 0 404 1 0.0091 398.59 0.000 0 31 0 0.5940 1.4832 0.0266 0.030 46 14 0.2354 0 48 0 421 842.8 1.044 807.209 18.374024303573076 0.0022470692298818765 45 333.4 4.048 82.363 19.0439 0.0132 43 769.5 5.337 144.171 17.5464 0.0075 1.309 0 1.497481656024597 0.6698640392226771 0.8276 "" "" 0 "" "" "" NOT_AVAILABLE 233.83170137792 -0.20767450595 118.25448183322 -39.86442612901 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54474704000 3.2310 -18.61094498470 3.6296 0.01536420650846165 0.013445566529609758
0.091688 0.021056 -0.089238 166.7 "Gaia DR2 3026531718256002944" 112.53422669488 0.2444 -18.63124242352 0.2709 1635721458409799680 3026531718256002944 309260598 2015.5 1.5771 0.3906 4.0375 -5.708 0.517 1.599 0.576 -0.2595 0.0148 -0.3830 -0.0648 0.1229 -0.0432 -0.1718 0.1601 -0.2013 -0.2942 396 0 394 2 4.4213 525.00 1.239 2.8 31 0 0.1015 1.2909 0.0650 0.035 45 14 0.55734 0 47 0 411 286 0.926 308.828 19.547636811458258 0.003949698212891521 42 100.3 3.625 27.664 20.3483 0.0392 44 353.5 4.495 78.641 18.3910 0.0138 1.587 0 1.9574070010086722 0.8007273885429065 1.1566 "" "" 0 "" "" "" NOT_AVAILABLE 233.84474634334 -0.22615749671 118.24702754421 -39.88631363523 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53425263000 8.0237 -18.63124930770 8.9352 0.041672442439890614 0.0394711163401885
0.100794 0.030680 -0.096011 162.3 "Gaia DR2 3026531649536518144" 112.54438472275 0.0539 -18.63801422896 0.0572 1635721458409799680 3026531649536518144 1362301467 2015.5 0.1601 0.0877 1.8258 -0.658 0.111 1.130 0.118 -0.3254 -0.0763 -0.4687 0.0250 0.1147 0.0525 -0.2280 0.2950 -0.3357 -0.3245 375 0 374 1 -0.1568 364.10 0.000 0 31 0 2.4675 1.4858 0.0144 0.047 43 13 0.12546 0 44 0 382 2530 1.681 1505.173 17.180813290638536 0.0019391500690347158 42 1112 5.506 201.956 17.7362 0.0054 43 2102 8.677 242.234 16.4554 0.0045 1.271 0 1.280865725610095 0.5554223599451653 0.7254 "" "" 0 "" "" "" NOT_AVAILABLE 233.85530675601 -0.22096260089 118.26107593187 -39.89103762715 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54438771100 1.7262 -18.63801909470 1.8346 0.007386694467556521 0.005884242139359792
0.100838 0.034901 -0.094606 159.8 "Gaia DR2 3026531649536519680" 112.54883858664 0.1261 -18.63660813302 0.1369 1635721458409799680 3026531649536519680 1448169035 2015.5 0.3476 0.2060 1.6874 -1.107 0.261 1.653 0.274 -0.2708 -0.0703 -0.4888 0.0018 0.1644 0.0298 -0.2684 0.2610 -0.2973 -0.2784 378 0 376 2 0.0632 372.06 0.000 0 31 0 0.4381 1.3919 0.0341 0.079 43 13 0.279 0 44 0 385 660.8 1.097 602.465 18.638241381079162 0.0025470974122586165 37 253.2 5.148 49.195 19.3425 0.0221 42 664.8 7.394 89.915 17.7052 0.0121 1.389 0 1.6374294162794065 0.7043278332459728 0.9331 "" "" 0 "" "" "" NOT_AVAILABLE 233.85609865726 -0.21658527455 118.26610224051 -39.88882066754 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54884361500 4.0506 -18.63661525060 4.2553 0.025268368157610726 0.02226113277749996
