_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.159581 0.104839 -0.120312 138.9 "Gaia DR2 3026527736830892544" 112.62266328334 0.0329 -18.6622860503 0.0384 1635721458409799680 3026527736830892544 906614447 2015.5 0.2254 0.0600 3.7556 -1.046 0.067 1.459 0.076 -0.3422 0.1404 -0.3919 -0.0681 -0.0376 -0.0283 -0.2384 0.3135 -0.3061 -0.3278 377 0 375 2 -2.0635 316.06 0.0 0.0 31 0 7.1667 1.5157 0.0080 0.073 43 14 0.081234 0 45 0 388 6321.0 2.727 2317.566 16.186435524180595 0.0018599649975340042 43 2780 9.646 288.144 16.7414 0.0038 43 5227 8.492 615.510 15.4663 0.0018 1.267 0 1.2751754545804577 0.5550086801554848 0.7201 "" "" 0 "" "" "" NOT_AVAILABLE 233.91220757227 -0.1675551343 118.36211117124 -39.90005604473 100001 4790.81 4665.58 5038.33 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.622668038 1.0442 -18.662292334 1.1792 0.004783250183517419 0.00442914777408896 0.0408 0.159552 0.104736 -0.120362 139.0 112.622669 -18.662296 0.06 0.06 45 07302944-1839442 14.467 0.042 0.043 46.3 14.207 0.053 0.054 26.1 13.913 0.074 0.075 19.3 AAA 222 111 000 665656 10.0 37 975502159 0 0 32767 s 2000-03-29 15 233.912 -0.168 -122.6 2451633.4989 1.4 1.73 1.03 14.367 0.054 14.065 0.126 13.736 0.098 2924 130 ne 0 1 U 0.4 328 17.0 15.8 1 "" 52045 1197015 33 Opt
0.132703 0.050745 -0.122618 157.5 "Gaia DR2 3026528046068554880" 112.56556811127 0.0744 -18.66461610369 0.082 1635721458409799680 3026528046068554880 1338859988 2015.5 0.3971 0.1237 3.2113 -4.829 0.156 0.638 0.166 -0.3991 -0.0868 -0.5314 0.0803 0.1907 0.1331 -0.3459 0.3519 -0.3606 -0.3975 414 0 410 4 1.5288 449.37 0.2 0.8 31 0 1.387 1.5029 0.0174 0.062 47 14 0.17991 0 48 0 411 1640.0 1.454 1128.053 17.651224194633915 0.0020411961240031588 46 682.2 6.139 111.142 18.2665 0.0098 44 1419 5.157 275.143 16.8820 0.0039 1.281 0 1.3845971277888545 0.6153169445112532 0.7692 "" "" 0 "" "" "" NOT_AVAILABLE 233.88827786659 -0.21612298123 118.2936132102 -39.91311619701 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.565590056 2.416 -18.6646188506 2.5689 0.010796837217130744 0.010077536428603949 0.0968 0.13272 0.050661 -0.122671 157.6 112.565593 -18.664629 0.09 0.09 135 07301574-1839526 15.77 0.083 0.084 14.0 15.283 0.117 0.118 9.7 15.406 0.202 0.202 4.9 ABD 222 111 000 60606 18.0 305 975502162 0 0 32767 s 2000-03-29 15 233.888 -0.216 72.1 2451633.4989 1.11 1.02 0.9 16.003 0.082 15.456 0.276 15.584 0.492 2933 180 nw 0 1 U 0.3 265 18.3 17.1 1 "" 52045 1197016 44 Opt
0.113769 0.0353 -0.108154 161.9 "Gaia DR2 3026528316641887616" 112.54926280891 0.071 -18.65015659813 0.0809 1635721458409799680 3026528316641887616 391210284 2015.5 0.1466 0.1160 1.2632 -1.985 0.150 2.900 0.164 -0.2655 0.0196 -0.4457 -0.0600 0.0059 -0.0559 -0.2582 0.2347 -0.2244 -0.2688 423 0 420 3 -0.3172 405.27 0.0 0.0 31 0 1.221 1.4877 0.0181 0.079 48 14 0.16273 0 49 0 428 1426.0 1.366 1044.12 17.802872757313345 0.002078800983795109 42 600.1 4.867 123.300 18.4059 0.0088 41 1198 5.638 212.540 17.0656 0.0051 1.261 0 1.340300331833518 0.6030043306293962 0.7373 "" "" 0 "" "" "" NOT_AVAILABLE 233.86817770836 -0.22273516476 118.27012670024 -39.90201873601 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.549271828 2.3188 -18.6501690851 2.5413 0.010450304975260623 0.009155494719534942 0.1575 0.113797 0.035164 -0.108228 162.0 112.549233 -18.65019 0.14 0.12 1 07301181-1839006 16.123 0.115 0.116 10.1 14.611 "" "" "" 14.017 "" "" "" BUU 200 100 c00 160000 2.9 277 975502115 0 0 32767 s 2000-03-29 15 233.868 -0.223 127.9 2451633.4989 1.8 "" "" 15.766 0.224 "" "" "" "" 2881 124 nw 0 1 U 0.2 283 18.4 17.4 2 "" 52045 1197015 33 Opt
0.115786 0.022059 -0.113666 169.0 "Gaia DR2 3026528286586729600" 112.53528858271 0.0495 -18.65567023267 0.0562 1635721458409799680 3026528286586729600 404319234 2015.5 0.6486 0.0845 7.6765 -0.251 0.103 12.002 0.118 -0.3734 0.1389 -0.3340 -0.1632 -0.0885 -0.1346 -0.0460 0.2525 -0.2829 -0.3730 434 0 433 1 -0.0708 425.27 0.0 0.0 31 0 2.7153 1.5376 0.0121 0.055 49 14 0.12104 0 51 1 439 2790.0 1.741 1602.426 17.074350539235404 0.0019233041954377585 47 1252 4.945 253.159 17.6075 0.0043 45 2241 5.703 392.936 16.3859 0.0028 1.252 0 1.2216703528037236 0.5332120503708175 0.6884 "" "" 0 "" "" "" NOT_AVAILABLE 233.86666075754 -0.23699707824 118.25463991026 -39.91005439138 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.535289725 1.5925 -18.6557219083 1.8279 0.0056213562825098914 0.00490447172281441 0.2141 0.115861 0.021942 -0.113764 169.1 112.535279 -18.655729 0.07 0.07 135 07300846-1839206 15.567 0.072 0.073 16.8 15.18 0.091 0.091 10.6 14.831 0.116 0.116 8.3 AAB 222 111 cc0 160606 13.2 90 975502135 0 0 32767 s 2000-03-29 15 233.867 -0.237 175.5 2451633.4989 0.84 0.91 1.3 15.681 0.254 15.944 0.122 19.423 8.888 2901 77 nw 0 1 U 0.6 292 17.5 16.7 1 "" 52045 1197015 33 Opt
0.11662 0.025693 -0.113754 167.3 "Gaia DR2 3026528320946466816" 112.53912429298 0.0198 -18.65575845067 0.0223 1635721458409799680 3026528320946466816 1174873007 2015.5 1.3865 0.0333 41.6299 -5.264 0.041 0.246 0.047 -0.3044 0.0419 -0.4177 -0.1074 0.0337 -0.0843 -0.1429 0.2140 -0.2005 -0.3245 399 354 395 4 4.7699 538.13 0.0 0.0 31 1 191.3177 1.6581 0.0052 0.053 45 14 0.036557 0 46 1 390 138700.0 22.29 6222.355 12.833287129605642 0.0018084376264052174 44 8.161e+04 74 1102.748 13.0721 0.0010 45 8.435e+04 43.55 1936.907 12.4467 0.0006 1.197 0 0.6254332331104901 0.23880764290015044 0.3866 "" "" 0 "" "" "" NOT_AVAILABLE 233.86848216408 -0.23385104349 118.25930605951 -39.90941851475 100001 6861.50 6757.25 6958.25 0.1333 0.0260 0.2463 0.0705 0.0140 0.1366 200111 1.18 1.15 1.22 2.795 2.687 2.903 112.539148216 0.6427 -18.6557595094 0.729 0.002617937019260129 0.0024899439013180745 0.0476 0.116636 0.025598 -0.113792 167.3 112.539138 -18.655756 0.06 0.06 90 07300939-1839207 12.007 0.026 0.028 446.3 11.819 0.024 0.026 235.1 11.759 0.026 0.027 140.6 AAA 222 111 000 665566 12.9 163 975502154 0 0 32767 s 2000-03-29 15 233.869 -0.234 162.3 2451633.4989 0.83 1.03 0.94 11.974 0.004 11.814 0.038 11.728 0.021 2901 90 nw 0 1 U 0.9 237 12.1 12.2 1 "" 52045 1197015 33 Opt
0.120164 0.026652 -0.117171 167.2 "Gaia DR2 3026528286586728960" 112.54013726684 0.0841 -18.65917510556 0.0922 1635721458409799680 3026528286586728960 1511797374 2015.5 0.2585 0.1352 1.9127 -1.615 0.178 2.337 0.195 -0.285 0.0085 -0.4668 -0.0862 0.1125 -0.0627 -0.1856 0.1800 -0.2137 -0.3090 419 0 419 0 -1.3295 376.28 0.0 0.0 31 0 0.9615 1.4862 0.0211 0.046 48 14 0.1937 0 49 0 425 1172.0 1.324 885.314 18.016266220579354 0.002178078371649916 44 481.5 5.469 88.051 18.6448 0.0123 45 1039 5.313 195.571 17.2203 0.0056 1.298 0 1.4244354284252303 0.6285303389529311 0.7959 "" "" 0 "" "" "" NOT_AVAILABLE 233.87194028346 -0.23464869121 118.26141776703 -39.91257620093 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.540144608 2.7593 -18.659185167 3.0175 0.01372736717228769 0.012599697444903567 0.2787 0.120208 0.026621 -0.117223 167.2 112.540218 -18.659187 0.17 0.16 7 07300965-1839330 16.136 0.101 0.102 10.0 15.629 0.157 0.158 7.0 14.949 "" "" "" BCU 220 110 c00 60600 12.9 343 975502135 0 0 32767 s 2000-03-29 15 233.872 -0.235 158.6 2451633.4989 1.22 1.26 "" 16.315 0.403 15.271 0.309 "" "" 2914 94 nw 0 1 U 0.5 134 17.9 17.4 1 "" 52045 1197015 33 Opt
0.11233 0.025176 -0.109472 167.0 "Gaia DR2 3026528320946465920" 112.53857825316 0.0139 -18.65147604863 0.015 1635721458409799680 3026528320946465920 721130661 2015.5 0.6023 0.0217 27.7944 -5.094 0.029 3.694 0.032 -0.3797 -0.0086 -0.4676 -0.0078 0.0836 0.0308 -0.1409 0.2364 -0.2789 -0.3846 370 0 369 1 -7.787 191.29 0.0 0.0 31 0 78.5001 1.5647 0.0034 0.025 42 14 0.042974 0 43 1 377 60910.0 9.917 6142.172 13.726607202572616 0.0018086587561170744 43 3.025e+04 31.97 946.281 14.1496 0.0011 37 4.468e+04 42.06 1062.140 13.1367 0.0010 1.230 1 1.0129567547028273 0.4230152426553797 0.5899 "" "" 0 "" "" "" NOT_AVAILABLE 233.86447679332 -0.23224982676 118.25753540283 -39.90532439595 100002 5298.00 5089.50 5374.50 "" "" "" "" "" "" 200111 3.13 3.04 3.39 6.948 6.285 7.611 112.538601399 0.4507 -18.6514919542 0.4988 0.0028162678546747397 0.0025588460053384138 0.0485 0.112353 0.025081 -0.109518 167.1 112.538591 -18.651482 0.06 0.06 90 07300926-1839053 12.374 0.044 0.046 318.3 12.059 0.072 0.073 188.5 12.001 0.038 0.039 112.5 AAA 222 111 ccc 665555 6.9 78 975502122 0 0 32767 s 2000-03-29 15 233.865 -0.232 164.2 2451633.4989 1.35 0.87 1.37 12.212 0.021 11.848 0.064 11.719 0.013 2886 88 nw 0 1 0 "" "" "" "" 0 "" 52045 1197015 33 Opt
0.112366 0.027079 -0.109055 166.1 "Gaia DR2 3026528320946465408" 112.54058588489 0.0215 -18.65105850858 0.0219 1635721458409799680 3026528320946465408 602687620 2015.5 0.3161 0.0334 9.4731 -0.864 0.044 0.604 0.044 -0.3593 -0.0240 -0.5237 0.0047 0.0864 0.0480 -0.1844 0.2815 -0.3328 -0.3469 434 434 418 16 14.583 988.69 0.0 0.0 31 1 362.2309 1.4672 0.0054 0.072 49 14 0.036328 0 50 0 416 765500.0 340.9 2245.793 10.978551195866903 0.001863795553153006 46 2.871e+05 286.5 1002.146 11.7062 0.0011 44 6.812e+05 361.4 1884.818 10.1787 0.0006 1.265 0 1.5274842348059234 0.727614564016589 0.7998 46.98 0.28 20 5750.0 4.5 0.0 NOT_AVAILABLE 233.86502334289 -0.23038060808 118.25985742665 -39.90453709224 100001 4264.74 4183.34 4358.72 0.2172 0.0780 2.2198 0.1070 0.0230 0.9991 200111 38.09 36.47 39.59 432.401 361.792 503.009 112.54058981 0.6885 -18.65106111 0.6873 0.0026599914538280806 0.002570500279419878 0.0548 0.112392 0.026966 -0.109109 166.1 112.540581 -18.651073 0.06 0.06 90 07300973-1839038 9.104 0.021 0.027 6468.9 8.584 0.041 0.044 4627.1 8.441 0.019 0.021 2985.5 AAA 112 111 000 676755 6.9 258 975502123 0 0 32767 s 2000-03-29 15 233.865 -0.23 157.4 2451633.4989 0.8 0.84 0.9 9.099 0.018 8.731 0.004 8.428 0.012 2884 95 nw 0 1 T 0.2 10 12.29 11.41 1 "" 52045 1197015 33 Opt
0.123159 0.014413 -0.122313 173.3 "Gaia DR2 3026528282282119808" 112.52721913971 0.0576 -18.66431798338 0.0627 1635721458409799680 3026528282282119808 251954273 2015.5 0.3823 0.0932 4.1012 -0.533 0.120 0.479 0.129 -0.3733 -0.0514 -0.4854 0.0325 0.1483 0.0772 -0.2668 0.2921 -0.3453 -0.3615 425 0 420 5 -0.7642 392.73 0.0 0.0 31 0 2.0658 1.5150 0.0142 0.037 48 14 0.13712 0 50 0 433 2219.0 1.56 1422.71 17.322859943224568 0.0019550920540978827 48 1010 7.279 138.736 17.8408 0.0078 46 1778 5.015 354.444 16.6373 0.0031 1.256 0 1.2035577484478104 0.5179516540017559 0.6855 "" "" 0 "" "" "" NOT_AVAILABLE 233.87057921793 -0.24785431528 118.24711154174 -39.92004898415 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.527221564 1.8573 -18.6643200453 1.993 0.008729268378388253 0.008187153759611961 0.1299 0.123186 0.014341 -0.122349 173.3 112.527257 -18.664314 0.08 0.08 45 07300654-1839515 15.748 0.089 0.089 14.2 15.317 0.144 0.144 9.4 14.982 0.153 0.153 7.2 ABB 222 111 000 260616 17.5 14 975502156 0 0 32767 s 2000-03-29 15 233.871 -0.248 202.8 2451633.4989 1.12 0.88 1.04 15.331 0.154 15.096 0.185 14.732 0.318 2932 49 nw 1 1 U 0.2 326 18.2 16.8 1 "" 52045 1197015 33 Opt
0.12959 0.036313 -0.124398 163.7 "Gaia DR2 3026528247922378880" 112.55033512591 0.0611 -18.6664004415 0.0669 1635721458409799680 3026528247922378880 495555448 2015.5 0.7275 0.1030 7.0626 -1.587 0.127 -1.438 0.138 -0.2648 0.0851 -0.4169 -0.0859 0.0251 -0.0528 -0.2139 0.2329 -0.2668 -0.2771 427 0 427 0 0.7761 444.26 0.0 0.0 31 0 1.6366 1.4612 0.0154 0.083 48 14 0.13919 0 50 0 430 1803.0 1.409 1279.91 17.54847088847564 0.0019898700160526977 45 741.4 5.988 123.814 18.1763 0.0088 42 1567 5.743 272.780 16.7745 0.0040 1.280 0 1.4017637986094407 0.6277976215375567 0.7739 "" "" 0 "" "" "" NOT_AVAILABLE 233.88291609891 -0.22964007976 118.27563613597 -39.91773609032 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.550342338 1.973 -18.6663942496 2.1458 0.009915198042040626 0.009100479851817792 0.0993 0.129617 0.036191 -0.124462 163.8 112.55032 -18.666424 0.09 0.08 3 07301207-1839591 15.738 0.086 0.087 14.4 15.111 0.11 0.11 11.3 15.173 0.176 0.177 6.1 ABC 222 111 000 160605 12.2 342 975502173 0 0 32767 s 2000-03-29 15 233.883 -0.23 124.2 2451633.4989 0.85 1.21 0.72 15.564 0.126 15.207 0.276 15.647 0.522 2940 128 nw 0 1 U 0.4 249 18.4 17.1 1 "" 52045 1197016 44 Opt
0.118633 0.015624 -0.1176 172.4 "Gaia DR2 3026528282282125440" 112.52849745271 0.0738 -18.6596053342 0.0757 1635721458409799680 3026528282282125440 1186808687 2015.5 0.1768 0.1135 1.5587 -2.582 0.153 1.610 0.157 -0.282 0.0265 -0.5157 -0.0442 0.1106 0.0014 -0.2257 0.1940 -0.3079 -0.2686 397 0 396 1 1.8324 443.79 0.109 0.22 31 0 1.3666 1.4841 0.0177 0.042 45 14 0.16155 0 47 0 410 1578.0 1.312 1203.258 17.69285730259593 0.002013513085315481 42 663.9 4.988 133.106 18.2961 0.0082 44 1351 4.943 273.374 16.9351 0.0040 1.277 0 1.3609933319054441 0.6032369771372323 0.7577 "" "" 0 "" "" "" NOT_AVAILABLE 233.86702565624 -0.24453042219 118.24743817721 -39.91518965568 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.528509188 2.3772 -18.6596122677 2.4293 0.009374319310239068 0.008517488000840023 0.0344 0.118654 0.015524 -0.117634 172.5 112.528505 -18.659599 0.11 0.11 45 07300684-1839345 15.873 0.085 0.086 12.7 15.61 0.154 0.154 7.2 15.381 0.198 0.198 5.0 ABC 222 111 000 160606 11.3 67 975502148 0 0 32767 s 2000-03-29 15 233.867 -0.245 198.6 2451633.4989 0.86 0.98 0.87 15.83 0.194 15.486 0.249 16.223 1.0 2915 54 nw 1 1 U 0.3 276 18.6 17.2 1 "" 52045 1197015 33 Opt
0.119676 0.022068 -0.117624 169.4 "Gaia DR2 3026528282282125312" 112.53529826367 0.0934 -18.65962829184 0.0959 1635721458409799680 3026528282282125312 939882313 2015.5 0.1398 0.1423 0.9822 -0.785 0.193 -1.416 0.197 -0.2674 0.0359 -0.5341 -0.0504 0.1060 -0.0024 -0.2755 0.1951 -0.3044 -0.2469 422 0 421 1 0.6101 433.16 0.0 0.0 31 0 0.8303 1.4730 0.0223 0.046 48 14 0.20051 0 49 0 427 1070.0 1.107 966.51 18.115448027731137 0.0021217979101653163 44 444.4 4.999 88.890 18.7320 0.0122 45 954.4 4.911 194.339 17.3126 0.0056 1.308 0 1.419417056259615 0.6165656987818835 0.8028 "" "" 0 "" "" "" NOT_AVAILABLE 233.87013773344 -0.23888841737 118.25567723795 -39.91393166336 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53530183 2.9922 -18.6596221972 3.0541 0.013637403028253997 0.012476310145113365 0.0846 0.119672 0.021957 -0.11764 169.4 112.535295 -18.659605 0.16 0.15 157 07300847-1839345 16.407 0.141 0.142 7.8 15.518 0.127 0.128 7.8 15.077 "" "" "" BBU 220 110 000 60600 13.5 290 975502148 0 0 32767 s 2000-03-29 15 233.87 -0.239 175.4 2451633.4989 0.92 0.77 "" 16.673 0.373 15.676 0.157 "" "" 2915 77 nw 0 1 U 0.2 284 18.9 17.6 1 "" 52045 1197015 33 Opt
0.126073 0.038699 -0.119987 162.1 "Gaia DR2 3026528247922385024" 112.55285241177 0.0144 -18.66198894601 0.016 1635721458409799680 3026528247922385024 486734650 2015.5 0.3915 0.0249 15.7233 -3.530 0.030 1.718 0.033 -0.3075 0.0940 -0.4132 -0.0575 0.0008 -0.0173 -0.2185 0.2799 -0.3030 -0.3058 392 0 388 4 -4.3055 275.23 0.0 2e-15 31 0 54.7013 1.6260 0.0037 0.078 44 14 0.041271 0 45 1 388 43000.0 7.184 5985.769 14.104728861051036 0.0018091160618997064 44 2.678e+04 347.3 77.120 14.2817 0.0141 44 3.032e+04 357.5 84.817 13.5577 0.0128 1.328 0 0.7240627807717726 0.17698254816605008 0.5470 "" "" 0 "" "" "" NOT_AVAILABLE 233.88019055956 -0.22543049465 118.27753943044 -39.91293838289 102001 6051.50 5939.00 6988.33 "" "" "" "" "" "" 200111 3.01 2.26 3.12 10.940 9.168 12.712 112.552868455 0.4623 -18.6619963408 0.5045 0.01917407269476328 0.014263449560004485 0.1475 0.126074 0.038551 -0.120035 162.2 112.55281 -18.661997 0.06 0.06 90 07301267-1839431 12.944 0.037 0.039 188.3 12.803 0.04 0.041 95.0 12.613 0.033 0.034 64.0 AAA 222 111 000 666666 13.0 250 975502173 0 0 32767 s 2000-03-29 15 233.88 -0.225 115.7 2451633.4989 9.75 8.19 4.33 12.695 0.026 12.494 0.033 12.431 0.019 2924 136 nw 0 1 U 0.2 69 14.5 13.3 1 "" 52045 1197015 33 Opt
0.126233 0.035259 -0.121209 163.8 "Gaia DR2 3026528247922385152" 112.54922188592 0.0484 -18.66321149937 0.0527 1635721458409799680 3026528247922385152 1359634394 2015.5 0.3148 0.0812 3.8769 -0.971 0.100 0.343 0.109 -0.2546 0.0813 -0.4035 -0.0655 0.0193 -0.0317 -0.1913 0.2289 -0.2837 -0.2643 381 0 380 1 0.5337 389.12 0.0 4.1e-15 31 0 2.7682 1.5002 0.0130 0.082 44 14 0.11104 0 48 0 383 2760.0 1.896 1455.042 17.086284620891764 0.0019485256757223997 43 1231 4.954 248.432 17.6260 0.0044 40 2276 6.561 346.876 16.3690 0.0031 1.271 0 1.2570501858907939 0.5397349206914441 0.7173 "" "" 0 "" "" "" NOT_AVAILABLE 233.87961222649 -0.22903482962 118.27346156757 -39.91482061785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.549226299 1.5584 -18.6632129746 1.6905 0.005870797131437405 0.004985601191248016 0.0238 0.126235 0.035147 -0.121244 163.8 112.549218 -18.663206 0.07 0.07 45 07301181-1839475 15.574 0.079 0.08 16.7 15.001 0.08 0.08 12.6 14.912 0.134 0.134 7.7 AAB 222 111 000 260606 12.2 162 975502186 0 0 32767 s 2000-03-29 15 233.88 -0.229 127.9 2451633.4989 1.04 1.15 1.07 15.427 0.117 15.275 0.308 14.774 0.32 2928 124 nw 0 1 U 0.3 225 17.8 16.9 1 "" 52045 1197015 33 Opt
0.128135 0.031155 -0.12429 165.9 "Gaia DR2 3026528213562640640" 112.5448914264 0.0856 -18.66629315945 0.0956 1635721458409799680 3026528213562640640 1352012995 2015.5 0.4105 0.1468 2.7962 -1.373 0.180 5.292 0.200 -0.2955 0.0245 -0.4303 -0.0819 0.1457 -0.0425 -0.1895 0.2132 -0.2462 -0.3291 417 0 414 3 1.4633 451.58 0.0 0.0 31 0 0.8985 1.4670 0.0218 0.059 47 14 0.20028 0 48 0 417 1117.0 1.265 882.486 18.068655964953212 0.002180298657431964 44 465.6 6.62 70.329 18.6814 0.0154 44 984.3 6.344 155.156 17.2790 0.0070 1.298 0 1.4023647359048894 0.6127349338090795 0.7895 "" "" 0 "" "" "" NOT_AVAILABLE 233.88034675117 -0.23411314953 118.26901823978 -39.91865661062 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.544897664 2.7987 -18.6663159433 3.1067 0.017113435117901386 0.015653957448518583 0.2481 0.128213 0.031085 -0.124388 166.0 112.544931 -18.666351 0.32 0.29 95 07301078-1839588 15.994 0.105 0.106 11.4 16.161 0.24 0.24 4.3 15.703 0.276 0.276 3.7 ADD 222 111 000 60606 15.9 208 975502198 0 0 32767 s 2000-03-29 15 233.88 -0.234 142.5 2451633.4989 1.1 0.8 1.15 16.089 0.206 16.488 0.667 20.57 8.888 2939 110 nw 0 1 U 0.1 112 18.8 17.5 1 "" 52045 1197016 44 Opt
0.108397 0.028098 -0.104692 165.0 "Gaia DR2 3026528320946464512" 112.5416612547 0.0285 -18.64669600656 0.03 1635721458409799680 3026528320946464512 1557155 2015.5 0.3228 0.0440 7.3374 -1.146 0.060 2.141 0.062 -0.3837 -0.0812 -0.4866 0.0157 0.0723 0.0279 -0.1987 0.3096 -0.3046 -0.3949 403 0 401 2 -3.4343 306.44 0.0 0.0 31 0 9.9736 1.5394 0.0071 0.056 46 13 0.073077 0 47 0 407 8562.0 2.918 2933.971 15.856974572664447 0.0018376459260505413 42 3928 9.946 394.891 16.3661 0.0027 42 6811 10.58 643.711 15.1790 0.0017 1.254 0 1.1871452953289392 0.5091072719506275 0.6780 "" "" 0 "" "" "" NOT_AVAILABLE 233.86168499025 -0.22739310445 118.26002875126 -39.90005911003 100001 4901.33 4847.45 4939.09 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.541666462 0.9257 -18.6467052257 0.964 0.003996760656457812 0.0035911355964521096 0.0163 0.108412 0.027988 -0.104736 165.0 112.541659 -18.6467 0.06 0.06 90 07300999-1838481 14.265 0.051 0.053 55.8 13.971 0.038 0.039 32.4 13.877 0.059 0.059 20.0 AAA 222 111 ccc 665626 11.2 345 975502080 0 0 32767 s 2000-03-29 15 233.862 -0.227 153.7 2451633.4989 1.81 1.26 1.23 14.114 0.048 14.065 0.093 13.904 0.153 2869 98 nw 0 1 U 0.3 49 16.9 15.6 1 "" 52045 1197015 33 Opt
0.128565 0.046662 -0.119798 158.7 "Gaia DR2 3026528252226985856" 112.5612576049 0.0203 -18.66179782939 0.0222 1635721458409799680 3026528252226985856 1455290181 2015.5 0.3140 0.0342 9.1709 0.045 0.043 -0.049 0.045 -0.4045 -0.0528 -0.4950 0.0712 0.1462 0.1258 -0.2992 0.3644 -0.3742 -0.4036 369 0 368 1 0.0057 362.49 0.0 0.0 31 0 25.5143 1.6419 0.0051 0.061 42 14 0.056463 0 43 0 372 20500.0 4.787 4283.076 14.908962385910653 0.0018177628540277096 40 1.179e+04 11.95 986.456 15.1723 0.0011 39 1.3e+04 12.52 1038.154 14.4775 0.0010 1.209 0 0.694879963243201 0.26337686773996793 0.4314 "" "" 0 "" "" "" NOT_AVAILABLE 233.88384516929 -0.21835276086 118.2876643157 -39.91116691719 100001 6376.67 6002.67 6787.50 "" "" "" "" "" "" 200111 2.32 2.05 2.62 8.051 5.985 10.117 112.561257399 0.6593 -18.6617976177 0.6965 0.002806265909310017 0.0025447385388295924 0.0450 0.128551 0.046548 -0.119827 158.8 112.561251 -18.661787 0.06 0.06 90 07301470-1839424 13.929 0.034 0.036 76.0 13.798 0.038 0.039 38.0 13.663 0.053 0.054 24.3 AAA 222 111 000 666656 17.1 24 975502142 0 0 32767 s 2000-03-29 15 233.884 -0.218 86.9 2451633.4989 1.0 0.98 0.94 13.897 0.033 13.744 0.047 13.583 0.104 2923 165 nw 0 1 U 0.3 284 15.6 14.7 1 "" 52045 1197015 33 Opt
