_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.05121 0.025966 -0.044139 149.5 "Gaia DR2 5241032459714109824" 166.46030162221 1.216 -62.52713117707 1.1913 1635721458409799680 5241032459714109824 862334850 2015.5 3.4877 1.2310 2.8331 -8.453 2.774 7.829 2.834 -0.1881 -0.2031 0.2234 -0.3701 -0.2794 -0.2647 -0.3395 0.1573 0.2905 -0.3644 101 0 100 1 0.1922 97.0 0.0 0.0 31 0 0.0209 1.9823 0.3053 0.007 12 9 2.9113 0 13 0 109 87.69 1.123 78.098 20.831074389080925 0.014018654946091327 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.08743403228 -2.10901979894 209.50705845195 -58.9790897499 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.460380516 43.0096 -62.5271648836 43.9424 "" "" 12.7710
0.056042 0.031582 -0.046296 145.7 "Gaia DR2 5241032459714110080" 166.47247870832 1.0302 -62.52928289798 0.9114 1635721458409799680 5241032459714110080 771756873 2015.5 0.6824 1.2885 0.5296 -6.135 2.938 6.244 2.612 -0.0967 -0.3210 0.2244 0.3916 0.2861 0.0716 -0.1390 -0.4809 -0.3580 0.5288 136 0 136 0 1.2213 151.04 2.395 1.2 31 0 0.0192 1.8514 0.2327 -0.072 16 12 3.0771 0 19 0 154 89.39 0.9275 96.373 20.810189803674003 0.01140872967366795 10 72.61 24.18 3.003 20.6988 0.3616 17 127.7 15.25 8.376 19.4963 0.1296 2.241 0 1.2024964321579716 -0.11135562597460691 1.3138 "" "" 0 "" "" "" NOT_AVAILABLE 291.0934484286 -2.10877182056 209.51739605965 -58.9762967286 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.472535972 45.5539 -62.5293097804 40.5009 0.38413956998173593 0.3617807297322138 4.7713
0.036844 0.030328 -0.020922 124.6 "Gaia DR2 5241032494072679808" 166.46970447111 0.7105 -62.50391019657 0.6612 1635721458409799680 5241032494072679808 332316028 2015.5 -0.0453 0.7963 -0.0568 -7.105 1.420 1.445 1.228 -0.1264 -0.1889 -0.1762 -0.0597 0.3354 -0.0434 -0.3516 -0.0291 0.1010 -0.1095 204 0 203 1 2.5921 253.4 2.228 1.9 31 0 0.0262 1.1605 0.1753 -0.05 24 15 1.2713 0 28 0 243 118.8 1.018 116.766 20.501084740459973 0.00947122609514049 20 41.15 6.772 6.075 21.3156 0.1787 25 167.7 13.39 12.524 19.2009 0.0867 1.757 0 2.1147809995418996 0.8145225808100136 1.3002 "" "" 0 "" "" "" NOT_AVAILABLE 291.08222207117 -2.08597816311 209.47882986949 -58.9604806805 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.469770729 22.0291 -62.5039164168 19.0518 0.19863913635780772 0.17896404432987748 5.8285
0.046208 0.033182 -0.032158 134.1 "Gaia DR2 5241032494072680192" 166.47591383146 1.2467 -62.5151431556 0.9494 1635721458409799680 5241032494072680192 1587401957 2015.5 0.1047 1.1457 0.0914 -6.047 2.723 4.518 1.945 -0.2804 0.2080 -0.4563 0.1901 0.0237 0.1307 -0.4675 -0.3130 0.2166 -0.3322 128 0 128 0 3.0041 175.54 3.401 2.5 31 0 0.0191 1.1754 0.2571 -0.083 15 10 2.6029 0 18 0 157 98.18 0.9101 107.871 20.708375585384996 0.01022478322592566 10 91.48 38.59 2.371 20.4481 0.4580 13 147.4 15.36 9.598 19.3407 0.1131 2.433 0 1.1074282341708326 -0.2602910150637534 1.3677 "" "" 0 "" "" "" NOT_AVAILABLE 291.08930495108 -2.09515935669 209.49884838076 -58.9657593849 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.475970246 42.2308 -62.5151626092 30.1649 0.4717529101531543 0.45810039544429854 12.0394
0.02447 0.017739 -0.016856 133.5 "Gaia DR2 5241032562789239424" 166.44243162243 0.5525 -62.49985472205 0.3926 1635721458409799680 5241032562789239424 1416847424 2015.5 0.2568 0.5367 0.4786 -7.336 1.110 5.293 0.801 -0.2827 -0.0932 -0.3545 0.2082 0.1293 0.2256 -0.2033 -0.1156 0.3342 -0.4003 197 0 194 3 0.6042 200.3 0.28 0.044 31 0 0.0597 1.3866 0.1210 -0.058 23 16 1.0699 0 27 0 221 167.2 0.9807 170.462 20.130504155741484 0.006618719755026311 15 82.27 16.38 5.023 20.5633 0.2161 20 230 10.03 22.926 18.8575 0.0474 1.868 0 1.705883874134635 0.43281852558016 1.2730 "" "" 0 "" "" "" NOT_AVAILABLE 291.06904442452 -2.08724124544 209.45677681785 -58.96724357818 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.442500023 17.2125 -62.4998775114 12.4211 0.2212898008817417 0.21625535935623072 12.5313
0.051544 0.030491 -0.041559 143.7 "Gaia DR2 5241032459714034944" 166.47010399088 1.3396 -62.52454676455 0.7867 1635721458409799680 5241032459714034944 1549806284 2015.5 2.0929 1.1995 1.7448 -11.353 2.131 6.889 1.916 -0.2872 -0.6315 -0.1615 0.2040 0.2950 0.0501 -0.3682 -0.0269 -0.1665 0.2357 137 0 137 0 0.4134 138.14 0.0 0.0 31 0 0.0225 1.5826 0.2446 0.081 16 12 1.9956 0 17 0 147 90.9 0.9068 100.238 20.792038025694758 0.010980104828964332 9 42.72 9.488 4.503 21.2747 0.2411 14 120.2 9.075 13.247 19.5620 0.0820 1.793 0 1.7127874780695187 0.48270763226879865 1.2300 "" "" 0 "" "" "" NOT_AVAILABLE 291.09056575122 -2.10485614004 209.50909594134 -58.97398800968 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.470209936 33.0567 -62.5245764269 29.7128 0.2546845635199041 0.24137870813215878 13.2497
0.040223 0.018465 -0.035734 152.7 "Gaia DR2 5241032459714033792" 166.44402897563 2.3221 -62.51873227534 4.031 1635721458409799680 5241032459714033792 424817474 2015.5 "" "" "" "" "" "" "" 0.6581 "" "" "" "" "" "" "" "" "" 61 0 61 0 3.1374 95.24 5.256 2.1 3 0 0.0113 "" "" -0.1 7 5 6.1935 0 9 0 70 75.68 1.638 46.204 20.990918510460496 0.02356763560418807 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.0772063814 -2.10428170459 209.48519901077 -58.97917195082 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.444028976 2.3221 -62.5187322753 4.031 "" "" 10.2129
0.017579 0.012767 -0.012085 133.4 "Gaia DR2 5241032562792780928" 166.43165922666 1.3767 -62.49508590341 1.2794 1635721458409799680 5241032562792780928 431443433 2015.5 -1.6542 1.3136 -1.2593 -4.839 2.252 -1.690 2.596 -0.3013 -0.3488 -0.5460 0.1131 -0.2566 0.2920 -0.7657 0.1334 0.4804 -0.2975 124 0 124 0 1.107 136.18 1.56 0.5 31 0 0.0213 1.1897 0.2623 -0.241 15 10 2.7063 0 17 0 140 99.31 1.162 85.457 20.695917571964642 0.012831880119558534 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.06258302446 -2.08483427401 209.44345656445 -58.96782105444 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.431704342 34.9277 -62.495078625 40.2573 "" "" 12.4694
0.017632 0.013084 -0.01182 132.1 "Gaia DR2 5241032562792780800" 166.43234674744 2.9497 -62.49482058959 7.4369 1635721458409799680 5241032562792780800 883709771 2015.5 "" "" "" "" "" "" "" -0.1608 "" "" "" "" "" "" "" "" "" 47 0 46 1 -0.9408 32.48 0.0 0.0 3 0 0.0145 "" "" -0.277 6 6 21.468 0 7 0 57 76.69 2.158 35.541 20.97648237486469 0.030601394161876388 2 190.5 230.1 0.828 19.6516 1.3115 5 191.1 32.6 5.863 19.0585 0.1852 4.976 0 0.593084539461227 -1.3248767861183168 1.9179 "" "" 0 "" "" "" NOT_AVAILABLE 291.06276949567 -2.08446483931 209.44347788277 -58.96740742814 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.432346747 2.9497 -62.4948205896 7.4369 1.324545208816 1.3118924525068472 12.6253
0.043144 0.03559 -0.024388 124.4 "Gaia DR2 5241032494069780352" 166.48111132931 0.812 -62.50737042656 0.5793 1635721458409799680 5241032494069780352 778024984 2015.5 1.9310 0.7315 2.6399 -8.600 1.427 4.518 1.087 -0.4832 -0.3337 -0.1654 0.0825 0.1831 0.1925 -0.1112 0.0906 0.2403 -0.4815 160 0 159 1 0.5863 163.83 0.0 0.0 31 0 0.0387 1.3493 0.1766 0.07 19 14 1.3936 0 24 0 195 121.5 1.033 117.649 20.476869928748872 0.009402350102034805 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.0884317582 -2.08707176009 209.49061770607 -58.95881955588 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.481191543 22.138 -62.5073898807 16.8565 "" "" 6.3665
0.042972 0.028661 -0.032017 138.2 "Gaia DR2 5241032494080443904" 166.46611693982 1.5011 -62.51500735196 1.3334 1635721458409799680 5241032494080443904 163603679 2015.5 -0.0507 1.5388 -0.0329 2.900 2.891 2.572 2.722 -0.1162 -0.4006 -0.1542 -0.2867 -0.1055 -0.1464 -0.4768 0.3244 0.2747 -0.2326 116 0 116 0 2.8073 157.46 2.565 0.86 31 0 0.0138 1.2800 0.3571 -0.178 14 12 2.7506 0 16 0 126 85.03 1.085 78.355 20.86452061648167 0.013972569362465645 8 58.59 15.82 3.704 20.9318 0.2931 11 129.1 17.61 7.334 19.4844 0.1480 2.208 0 1.447425004540289 0.06732063567191915 1.3801 "" "" 0 "" "" "" NOT_AVAILABLE 291.08509624725 -2.09682433054 209.49285146128 -58.96906148374 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.466089883 44.835 -62.5150184277 42.2197 0.3283807098181132 0.2934423518590116 15.6850
0.031069 0.025098 -0.018314 126.1 "Gaia DR2 5241032494069776768" 166.45837236193 0.4157 -62.50130697538 0.3357 1635721458409799680 5241032494069776768 901888746 2015.5 -0.0388 0.4637 -0.0837 -7.405 0.811 3.069 0.645 -0.2072 -0.2959 -0.0954 -0.0413 0.2503 0.0804 -0.0707 0.0854 0.2901 -0.2447 239 0 237 2 2.6695 293.6 1.188 1.2 31 0 0.0692 1.4427 0.1041 -0.02 28 18 0.74219 0 32 0 271 207.4 0.9731 213.075 19.896639868790384 0.005404032842810525 21 95.01 14.78 6.427 20.4069 0.1689 29 250.1 11.03 22.679 18.7668 0.0479 1.664 0 1.6401850130980016 0.5102911272433346 1.1299 "" "" 0 "" "" "" NOT_AVAILABLE 291.07638295068 -2.08565916135 209.46833163381 -58.96268320145 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.458441413 12.5766 -62.5013201875 10.0081 0.17559631564314662 0.16901930230584059 6.6035
0.04359 0.027336 -0.033953 141.2 "Gaia DR2 5241032459712905216" 166.46324994321 4.129 -62.51694462235 4.5355 1635721458409799680 5241032459712905216 1496091613 2015.5 "" "" "" "" "" "" "" 0.7189 "" "" "" "" "" "" "" "" "" 49 0 48 1 0.3188 45.33 2.893 0.71 3 0 0.0163 "" "" -0.453 6 5 39.562 0 7 0 58 84.6 2.163 39.116 20.869922806350548 0.027815133534153658 3 32.32 15.4 2.099 21.5776 0.5173 6 102.2 6.135 16.668 19.7378 0.0651 1.591 1 1.839879073618988 0.7076979755699888 1.1321 "" "" 0 "" "" "" NOT_AVAILABLE 291.08464792966 -2.09912714416 209.49397383307 -58.97133501249 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.463249943 4.129 -62.5169446224 4.5355 0.5213795868652193 0.5180382936958631 11.0728
0.008862 0.008139 -0.003507 113.3 "Gaia DR2 5241032562789265280" 166.42163426033 0.1485 -62.48650915469 0.1279 1635721458409799680 5241032562789265280 1488026299 2015.5 -0.0956 0.1697 -0.5633 -5.307 0.275 1.815 0.233 -0.1258 -0.2168 -0.3068 0.0347 0.2098 0.1229 -0.1147 0.2704 0.1811 -0.0864 241 0 240 1 3.3841 315.45 0.657 2.9 31 0 0.4892 1.3546 0.0374 -0.035 28 19 0.25518 0 32 0 271 858.1 1.575 544.766 18.35458052932859 0.0026855168059242616 13 203.8 15.8 12.896 19.5784 0.0842 13 1360 16.99 80.078 16.9279 0.0136 1.823 0 2.650496421865782 1.2238090052372783 1.4267 "" "" 0 "" "" "" NOT_AVAILABLE 291.05492678831 -2.07879597816 209.42503803909 -58.96562132676 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.421683722 4.2654 -62.4865169687 3.6201 0.08531254071493309 0.08424961602453537 2.3717
0.024243 0.018466 -0.015708 130.4 "Gaia DR2 5241032562792785664" 166.44400486943 0.8273 -62.49870564368 0.6559 1635721458409799680 5241032562792785664 1612029831 2015.5 0.4187 0.8142 0.5142 -2.157 1.750 4.221 1.269 -0.083 0.0488 -0.3950 0.0248 0.2481 -0.0283 -0.4008 -0.1794 0.1455 -0.1827 166 0 166 0 2.428 207.83 2.369 1.9 31 0 0.03 1.5805 0.1837 -0.026 20 13 1.6049 0 24 0 190 125.7 0.9463 132.825 20.440148163326974 0.008369832638294527 15 73.13 12.33 5.933 20.6912 0.1830 19 179.5 13.4 13.400 19.1269 0.0810 2.010 0 1.5643457499500073 0.2510574603160265 1.3133 "" "" 0 "" "" "" NOT_AVAILABLE 291.06925629862 -2.08589837641 209.45603690017 -58.96593873335 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.444024985 27.1432 -62.4987238157 19.6848 0.20015821057160174 0.18320408383187795 11.5475
0.037995 0.01796 -0.033482 151.8 "Gaia DR2 5241032528429463040" 166.442932384 0.4329 -62.51648046299 0.3452 1635721458409799680 5241032528429463040 1038116455 2015.5 0.4888 0.4828 1.0125 -7.870 0.839 3.279 0.678 -0.2266 -0.3216 -0.0724 -0.0167 0.0844 0.1597 -0.1648 0.0416 0.3696 -0.3708 207 0 207 0 0.4164 209.8 0.0 0.0 31 0 0.075 1.5164 0.1108 0.013 24 17 0.80108 0 28 0 242 187.7 0.8492 221.015 20.004855055442263 0.005231925864160516 16 90.33 19.43 4.648 20.4618 0.2336 21 261.2 16.78 15.572 18.7193 0.0697 1.873 0 1.7425016505142565 0.45698892335519403 1.2855 "" "" 0 "" "" "" NOT_AVAILABLE 291.07584864147 -2.10241468244 209.48127134465 -58.97806310128 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.443005807 13.0109 -62.5164945818 10.5071 0.2437907655919602 0.2336580828857548 13.0627
0.028251 0.019089 -0.020826 137.5 "Gaia DR2 5241032562792784512" 166.44536224508 1.1358 -62.50382407078 1.3778 1635721458409799680 5241032562792784512 224887184 2015.5 1.0075 1.5978 0.6306 -6.341 2.272 -1.813 2.223 -0.0359 -0.1750 0.0115 0.1827 0.5871 0.2386 -0.0224 0.1504 0.0630 0.1938 99 0 98 1 1.4641 113.67 2.202 0.56 31 0 0.0173 0.9124 0.3350 -0.196 12 11 2.1897 0 15 0 113 91.6 1.173 78.12 20.783720568054807 0.014014494419613917 3 50.74 7.506 6.760 21.0879 0.1606 3 156.1 24.2 6.453 19.2782 0.1683 2.259 0 1.809802314071689 0.30419631268935277 1.5055 "" "" 0 "" "" "" NOT_AVAILABLE 291.07186134571 -2.09034965015 209.46428831424 -58.96885354792 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.445421382 35.2419 -62.5038162655 34.4785 0.23261096788827004 0.16122274647179854 4.6497
0.009171 0.008702 -0.002895 108.4 "Gaia DR2 5241032562792052224" 166.42285334509 1.154 -62.48589711705 1.2709 1635721458409799680 5241032562792052224 239873101 2015.5 -1.4066 1.4026 -1.0029 1.650 2.175 0.869 2.625 -0.2222 -0.1756 -0.3417 0.1844 0.0177 0.2268 -0.5730 -0.1261 0.3389 -0.1613 93 0 92 1 2.4442 122.55 2.012 0.78 31 0 0.0216 1.2609 0.2895 -0.284 11 9 2.5367 0 14 0 113 96.26 1.489 64.662 20.729728968973763 0.016887808991193253 2 107.5 5.268 20.413 20.2724 0.0532 3 351.5 63.07 5.572 18.3972 0.1948 4.768 0 1.875295567646404 -0.45725405856978085 2.3325 "" "" 0 "" "" "" NOT_AVAILABLE 291.05520130756 -2.07801080937 209.42487025182 -58.96479412138 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.422837964 33.7281 -62.4859008564 40.7091 0.20198404680549167 0.05582352902115807 3.3339
0.043113 0.031789 -0.029124 132.5 "Gaia DR2 5241032494073320960" 166.47288748974 0.942 -62.51211116912 0.8652 1635721458409799680 5241032494073320960 619364719 2015.5 0.4531 0.9859 0.4596 -5.193 1.890 1.873 1.662 -0.2945 -0.1939 -0.3171 0.1736 0.2984 0.1880 -0.4659 -0.0574 0.1137 -0.3156 134 0 134 0 0.7502 140.72 1.663 0.7 31 0 0.0259 1.4573 0.2421 -0.141 16 14 1.8702 0 20 0 163 100.6 0.9862 101.999 20.682013019156432 0.01079584207663957 11 52.28 8.23 6.352 21.0557 0.1709 17 127.9 9.653 13.250 19.4947 0.0819 1.791 0 1.5610261430078083 0.37365184542724705 1.1873 "" "" 0 "" "" "" NOT_AVAILABLE 291.08682058263 -2.09292775095 209.49264522553 -58.96480221294 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.47293593 29.3047 -62.5121192354 25.7692 0.18957196578966742 0.17127888507344152 6.7390
0.039521 0.020134 -0.034008 149.4 "Gaia DR2 5241032459712859264" 166.44764326673 0.6061 -62.51700524483 0.5542 1635721458409799680 5241032459712859264 1602691703 2015.5 0.7116 0.6484 1.0976 -4.642 1.230 1.215 1.048 -0.2499 -0.1935 -0.2283 0.0367 0.3111 0.0305 -0.3759 -0.0992 0.1406 -0.2263 184 0 181 3 3.1773 241.77 1.846 2.2 31 0 0.0432 1.1935 0.1480 -0.009 21 14 1.1464 0 26 0 213 156.1 1.314 118.759 20.205031846296517 0.009318145646270808 17 137.4 34.56 3.975 20.0064 0.2731 18 200.9 18.34 10.956 19.0044 0.0991 2.168 0 1.002037120351197 -0.19859862987530263 1.2006 "" "" 0 "" "" "" NOT_AVAILABLE 291.07805416061 -2.10203520884 209.48482398093 -58.97677880471 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.447686574 19.0671 -62.5170104767 16.2568 0.2905650617473749 0.2732954722501215 9.5523
0.031294 0.018238 -0.02543 144.4 "Gaia DR2 5241032528432337024" 166.44352449463 2.5232 -62.50842805793 1.1821 1635721458409799680 5241032528432337024 366800784 2015.5 -2.8347 1.6109 -1.7597 -1.518 3.876 0.259 2.576 -0.1063 -0.4683 -0.7476 -0.1744 -0.1054 0.0372 -0.5662 0.3367 0.4137 0.1192 77 0 76 1 -0.0637 69.58 0.0 6e-16 31 0 0.0206 1.4656 0.3478 0.025 9 7 4.032 0 11 0 94 83.54 1.14 73.299 20.883637832162314 0.014920845306457802 4 63.03 4.401 14.323 20.8524 0.0758 9 106.9 10.64 10.051 19.6893 0.1080 2.034 0 1.1631086857747022 -0.03117500744476942 1.1943 "" "" 0 "" "" "" NOT_AVAILABLE 291.07290713561 -2.09491301179 209.46990017713 -58.97253434861 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.443538653 60.1246 -62.5084291744 39.9529 0.13199050571523324 0.07727268733966132 11.0251
0.038883 0.020024 -0.03333 149.0 "Gaia DR2 5241032459712859776" 166.44740508614 0.9107 -62.51632705264 0.8226 1635721458409799680 5241032459712859776 920323667 2015.5 0.6380 0.9284 0.6872 -23.035 1.788 -5.775 1.566 -0.1711 -0.2555 -0.2387 -0.0059 0.1640 0.0383 -0.4372 -0.0016 0.1287 -0.1985 146 0 145 1 2.1338 178.04 2.482 1.5 31 0 0.0236 0.9526 0.2351 -0.03 17 14 1.664 0 20 0 171 103.7 1.043 99.442 20.64916252548791 0.011065482657626052 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.07768431893 -2.10145604759 209.48369566624 -58.9764129344 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.447619992 27.7311 -62.5163021884 24.2807 "" "" 7.6385
0.042593 0.032752 -0.027231 129.7 "Gaia DR2 5241032489768423936" 166.47497018978 0.1949 -62.51021648804 0.1495 1635721458409799680 5241032489768423936 888439709 2015.5 0.1834 0.2091 0.8773 -11.167 0.347 2.724 0.279 -0.2154 -0.3219 -0.3065 0.0844 0.1929 0.1973 -0.0677 0.3030 0.1978 -0.1476 244 0 242 2 -0.0737 234.74 0.0 0.0 31 0 0.334 1.4528 0.0461 0.014 28 19 0.32589 0 32 0 273 533.8 1.183 451.336 18.869912882723508 0.0030045590225079907 21 202.9 9.466 21.430 19.5834 0.0507 24 554.8 14.17 39.149 17.9016 0.0277 1.419 0 1.6818644851305073 0.7135495545071215 0.9682 "" "" 0 "" "" "" NOT_AVAILABLE 291.08695361544 -2.09080730622 209.49112169648 -58.96282814362 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.475074349 5.3782 -62.5102282162 4.3222 0.05780739020327834 0.05077368594200635 8.8805
0.027959 0.005489 -0.027415 168.7 "Gaia DR2 5241032528440043648" 166.41590715591 0.4359 -62.51041829471 0.3393 1635721458409799680 5241032528440043648 448527655 2015.5 0.2672 0.4424 0.6039 -8.308 0.805 5.633 0.678 -0.3036 -0.3355 -0.1815 0.1121 0.2107 0.2003 -0.1589 0.0852 0.1789 -0.3311 139 0 138 1 1.7662 163.17 0.621 0.44 31 0 0.1207 1.3837 0.1018 -0.195 16 11 0.77541 0 19 1 154 253.8 1.352 187.668 19.6772992825223 0.006058841131354319 16 99.24 9.428 10.526 20.3597 0.1031 18 327.5 15.8 20.728 18.4740 0.0524 1.681 0 1.88570100348538 0.6823729174034305 1.2033 "" "" 0 "" "" "" NOT_AVAILABLE 291.06198486433 -2.10179360461 209.45644412668 -58.98341492858 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.415984649 12.4838 -62.5104425477 10.5194 0.11570799028341357 0.1033322827585611 9.4554
0.037154 0.030019 -0.021893 126.1 "Gaia DR2 5241032494080325248" 166.46903686751 0.5562 -62.50488141334 0.412 1635721458409799680 5241032494080325248 1195610207 2015.5 -1.0576 0.5678 -1.8626 -8.702 1.026 -0.391 0.781 -0.3369 -0.3741 -0.3095 0.1113 0.3330 0.2530 -0.1864 0.1274 0.2399 -0.3268 190 0 190 0 1.0034 204.27 0.559 0.2 31 0 0.0625 1.5618 0.1418 -0.135 22 17 0.98133 0 28 0 225 179.1 1.154 155.283 20.055418579003124 0.007220338808536074 21 83.97 12.86 6.529 20.5411 0.1663 23 205.9 11.95 17.226 18.9776 0.0630 1.618 0 1.5635015343964476 0.48568394527147873 1.0777 "" "" 0 "" "" "" NOT_AVAILABLE 291.08232354617 -2.08699205552 209.47984727051 -58.96135421437 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.469118024 15.9105 -62.5048797317 12.1078 0.17784351433386433 0.16644497637696767 7.5521
0.025721 0.021079 -0.01474 125.0 "Gaia DR2 5241032562789256832" 166.44966216708 0.8028 -62.49773615289 0.523 1635721458409799680 5241032562789256832 228525903 2015.5 0.2286 0.7542 0.3031 -1.544 1.391 3.024 0.975 -0.2769 -0.3284 -0.3766 0.0471 0.2116 0.1554 -0.1337 0.0973 0.2965 -0.2989 185 0 184 1 3.1201 243.94 2.568 2.8 31 0 0.034 1.3180 0.1836 -0.011 22 16 1.3171 0 25 0 210 148.1 0.9358 158.312 20.261719153684403 0.007090505624994452 15 43.15 4.373 9.866 21.2641 0.1101 22 216.5 13.82 15.662 18.9232 0.0693 1.753 0 2.340843526958391 1.002329500777055 1.3384 "" "" 0 "" "" "" NOT_AVAILABLE 291.07127222551 -2.0839732814 209.45797774626 -58.96333809875 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.449676563 21.5767 -62.4977491747 15.1283 0.130086432408299 0.11028783155126956 10.5715
0.028455 0.02096 -0.019245 132.6 "Gaia DR2 5241032562792104320" 166.44941219594 0.9114 -62.50224092403 0.9038 1635721458409799680 5241032562792104320 203419467 2015.5 1.1138 1.0675 1.0434 -5.276 1.477 1.083 1.788 0.1611 -0.5000 -0.3627 -0.3321 -0.1076 -0.1083 -0.6335 0.2065 0.4865 0.1482 149 0 149 0 1.9086 178.11 0.0 0.0 31 0 0.0272 1.3386 0.2303 -0.075 18 13 1.8025 0 22 0 177 111.5 1.098 101.501 20.570602412117736 0.01084702674044342 12 33.37 7.947 4.199 21.5432 0.2586 19 150.7 12.12 12.434 19.3166 0.0873 1.651 0 2.2266273453757606 0.972569710296014 1.2540 "" "" 0 "" "" "" NOT_AVAILABLE 291.07295179042 -2.08815527676 209.46438339507 -58.96640398442 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.449461397 22.9154 -62.5022455888 27.727 0.27294502510008245 0.2588228474118876 9.0560
0.031685 0.011712 -0.029441 158.3 "Gaia DR2 5241032528432289152" 166.42939117813 0.4651 -62.51244222622 0.3951 1635721458409799680 5241032528432289152 1577392960 2015.5 0.6154 0.4997 1.2314 -7.590 1.001 0.179 0.810 -0.1798 -0.1772 -0.1985 0.0413 0.2085 0.0684 -0.2876 -0.0889 0.1973 -0.2401 198 0 196 2 -1.6949 159.16 0.0 0.0 31 0 0.0655 1.4841 0.1207 -0.149 23 16 0.92454 0 27 0 230 173.7 0.9911 175.212 20.089150485387552 0.006452702621006585 18 125.3 23.55 5.321 20.1063 0.2040 24 238.4 17.24 13.829 18.8188 0.0785 2.094 0 1.287578006074483 0.017198551732231948 1.2703 "" "" 0 "" "" "" NOT_AVAILABLE 291.06850544267 -2.10118389733 209.46737519291 -58.98008281907 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.429461985 15.5254 -62.5124429982 12.5672 0.21864383410643337 0.20415451487436914 9.9005
